time,eptot,ektot,etot,temp,pres,volume,density,rmsd
62800.0,-108064.1713,22808.5312,-85255.6401,300.08,6.4,361033.4837,1.0442,2.109
62810.0,-108108.4188,22896.5,-85211.9188,301.24,211.7,361644.8061,1.0424,2.149
62820.0,-107929.9192,22753.7148,-85176.2044,299.36,-152.9,362550.6751,1.0398,2.0402
62830.0,-108000.9222,22820.6465,-85180.2757,300.24,68.5,361465.0497,1.0429,2.1723
62840.0,-107981.2521,22939.6895,-85041.5626,301.81,-79.7,361478.1742,1.0429,2.1529
62850.0,-107845.1465,22918.9531,-84926.1933,301.53,44.7,362434.4369,1.0401,2.026
62860.0,-107987.7947,23112.959,-84874.8357,304.09,-8.9,361831.4641,1.0418,2.1071
62870.0,-108162.0428,22671.0,-85491.0428,298.27,-190.9,361537.0051,1.0427,2.126
62880.0,-108245.7235,22650.2852,-85595.4383,298.0,-123.0,361439.5751,1.043,2.0681
62890.0,-108194.0703,22715.6094,-85478.4609,298.86,126.3,360795.8595,1.0448,2.0026
62900.0,-108182.4261,22745.6582,-85436.7679,299.25,-263.3,362018.6715,1.0413,2.0588
62910.0,-107700.4908,22819.7109,-84880.7799,300.23,72.3,361800.3857,1.0419,1.9971
62920.0,-108178.4273,22923.7852,-85254.6422,301.6,158.5,361254.0188,1.0435,1.8061
62930.0,-108555.7063,22780.3887,-85775.3176,299.71,216.3,361870.5281,1.0417,1.9285
62940.0,-108036.4731,22682.4922,-85353.9809,298.42,35.0,361806.8086,1.0419,1.9115
62950.0,-107873.399,23015.5918,-84857.8072,302.8,-446.1,362303.9589,1.0405,1.9125
62960.0,-108076.0648,22933.9238,-85142.141,301.73,-576.7,361836.3657,1.0418,1.9247
62970.0,-108092.2736,22664.3398,-85427.9338,298.18,71.9,361491.1414,1.0428,2.1803
62980.0,-107722.5488,22825.5762,-84896.9727,300.3,87.4,361665.702,1.0423,2.0398
62990.0,-108014.7919,22770.3398,-85244.452,299.58,206.3,361954.7016,1.0415,2.2143
63000.0,-107966.3744,23024.918,-84941.4564,302.93,-38.4,361910.5839,1.0416,2.1688
63010.0,-108103.9867,22576.5938,-85527.393,297.03,32.3,362381.9982,1.0403,2.1116
63020.0,-108196.7275,22844.5,-85352.2275,300.55,-239.3,361687.1951,1.0423,2.0793
63030.0,-108166.2665,22795.5332,-85370.7333,299.91,231.7,361760.3197,1.0421,2.2366
63040.0,-107983.3647,22795.6113,-85187.7533,299.91,28.8,362126.397,1.041,2.4781
63050.0,-107822.5208,22777.3086,-85045.2122,299.67,77.8,361949.6477,1.0415,2.4411
63060.0,-107739.6468,22969.4902,-84770.1566,302.2,-29.1,361624.1668,1.0424,2.4802
63070.0,-107942.669,22825.2266,-85117.4424,300.3,-136.9,361165.4836,1.0438,2.5144
63080.0,-107941.7428,22764.6699,-85177.0729,299.5,-6.1,362694.0286,1.0394,2.4638
63090.0,-108183.5229,22758.2441,-85425.2787,299.42,-0.9,361308.0521,1.0434,2.3577
63100.0,-107863.6997,22750.709,-85112.9907,299.32,120.4,361912.6332,1.0416,2.3937
63110.0,-108198.4837,22863.3672,-85335.1165,300.8,60.3,361707.1152,1.0422,2.3729
63120.0,-108007.6801,22799.1895,-85208.4906,299.96,-145.3,362633.9911,1.0395,2.2573
63130.0,-107871.534,22908.8223,-84962.7118,301.4,112.1,361726.3735,1.0422,2.2619
63140.0,-108219.9638,22700.1367,-85519.8271,298.65,-477.3,361798.2225,1.0419,2.3446
63150.0,-107692.2259,22979.2715,-84712.9544,302.33,191.3,362129.1443,1.041,2.5474
63160.0,-107933.5137,22921.707,-85011.8067,301.57,425.2,362249.4022,1.0406,2.2495
63170.0,-107725.5426,22787.0938,-84938.4488,299.8,-371.7,362321.8976,1.0404,2.2513
63180.0,-107808.1639,22854.5293,-84953.6346,300.69,140.6,362154.1492,1.0409,2.1542
63190.0,-107677.063,22958.0566,-84719.0064,302.05,-248.4,362225.657,1.0407,2.1978
63200.0,-107816.533,22754.4668,-85062.0662,299.37,101.0,361686.9671,1.0423,2.3328
63210.0,-108050.6436,22758.2871,-85292.3565,299.42,276.5,361291.249,1.0434,2.2607
63220.0,-107945.7052,22932.9141,-85012.7911,301.72,16.7,361828.1297,1.0419,1.9844
63230.0,-107921.6646,22748.5,-85173.1646,299.29,-65.2,361105.8301,1.0439,1.947
63240.0,-107863.4446,22804.373,-85059.0716,300.03,-73.0,361198.6406,1.0437,2.0985
63250.0,-108010.3596,22993.1016,-85017.258,302.51,1.2,361966.5691,1.0415,2.0699
63260.0,-107744.5763,22624.5859,-85119.9904,297.66,-118.3,361763.3472,1.042,2.0676
63270.0,-107773.471,22889.1602,-84884.3109,301.14,280.4,362404.8625,1.0402,2.2349
63280.0,-107973.2538,22820.9141,-85152.3397,300.24,29.7,362231.1004,1.0407,2.1187
63290.0,-108179.5224,22625.8477,-85553.6747,297.68,12.8,361190.6356,1.0437,2.038
63300.0,-108100.9426,22719.5781,-85381.3645,298.91,-94.4,361524.5098,1.0427,1.8174
63310.0,-108045.701,22839.498,-85206.2029,300.49,100.6,361715.9892,1.0422,1.6835
63320.0,-107884.1208,22806.9238,-85077.197,300.06,170.7,361890.4108,1.0417,1.6251
63330.0,-108040.9355,22739.1465,-85301.7891,299.17,181.5,362349.8322,1.0404,1.7763
63340.0,-108149.2038,22789.7422,-85359.4616,299.83,-106.3,361876.8124,1.0417,1.8533
63350.0,-107985.9804,22829.4922,-85156.4883,300.36,165.2,361927.2049,1.0416,1.6862
63360.0,-107989.1404,22884.584,-85104.5564,301.08,38.9,362185.6304,1.0408,1.7405
63370.0,-108310.2912,22999.0703,-85311.2209,302.59,159.4,361809.808,1.0419,1.669
63380.0,-108121.6329,22952.793,-85168.84,301.98,90.9,361615.2547,1.0425,1.9738
63390.0,-108223.7695,22689.3438,-85534.4257,298.51,-437.5,361841.5545,1.0418,1.8829
63400.0,-107956.506,22851.2949,-85105.211,300.64,-89.7,361543.2282,1.0427,1.9019
63410.0,-107782.2675,22646.0215,-85136.246,297.94,-43.0,361977.7188,1.0414,1.9093
63420.0,-107717.0201,22722.373,-84994.6471,298.95,361.2,361628.573,1.0424,1.8808
63430.0,-108163.3491,22757.0527,-85406.2964,299.4,110.3,361003.274,1.0442,1.8578
63440.0,-107706.3704,22698.168,-85008.2024,298.63,281.9,361885.7947,1.0417,2.0016
63450.0,-107985.9285,22863.043,-85122.8855,300.8,-121.9,361286.123,1.0434,1.9179
63460.0,-108316.9782,22733.5801,-85583.3981,299.09,178.8,361523.7869,1.0427,2.0147
63470.0,-108027.1272,22691.5703,-85335.5569,298.54,126.6,360740.3727,1.045,2.0107
63480.0,-108192.2813,22879.6582,-85312.6231,301.02,-216.0,361279.4034,1.0434,2.0539
63490.0,-107803.3462,22968.9746,-84834.3716,302.19,144.7,362182.6996,1.0408,2.0004
63500.0,-108105.9059,22997.6328,-85108.2731,302.57,319.5,361506.3887,1.0428,1.9272
63510.0,-107921.573,22852.4668,-85069.1062,300.66,89.3,361274.6989,1.0435,1.8477
63520.0,-107997.5719,22811.1797,-85186.3922,300.12,23.3,361889.4513,1.0417,1.7427
63530.0,-108270.2095,22961.2168,-85308.9927,302.09,93.3,361133.0545,1.0439,1.7949
63540.0,-107930.0441,22720.6953,-85209.3488,298.92,359.9,361480.3501,1.0429,1.699
63550.0,-107626.4412,22788.5371,-84837.9041,299.82,138.5,361858.496,1.0418,1.6814
63560.0,-108151.9652,22830.7266,-85321.2386,300.37,-444.9,361166.4919,1.0438,1.635
63570.0,-108189.4679,22747.959,-85441.5089,299.28,46.2,361393.1817,1.0431,1.7439
63580.0,-107870.5724,22836.1562,-85034.4162,300.44,424.2,361878.4462,1.0417,1.7337
63590.0,-108144.2858,22654.2969,-85489.989,298.05,61.0,361967.574,1.0415,1.8678
63600.0,-108223.9848,22766.7109,-85457.2739,299.53,-109.6,361604.5271,1.0425,1.9801
63610.0,-107783.7248,22604.0234,-85179.7014,297.39,71.1,362063.8337,1.0412,2.0679
63620.0,-108063.4646,22638.3652,-85425.0993,297.84,218.5,361001.0588,1.0442,2.1079
63630.0,-107987.615,23029.2051,-84958.4099,302.98,6.8,362135.4898,1.041,2.1379
63640.0,-107879.6087,22608.1797,-85271.429,297.44,-84.1,360998.3118,1.0443,2.0662
63650.0,-108009.122,23062.7715,-84946.3505,303.43,-86.3,361752.2582,1.0421,1.9293
63660.0,-107965.0043,22700.4883,-85264.516,298.66,14.5,361392.9644,1.0431,1.9658
63670.0,-107827.0226,22706.6133,-85120.4093,298.74,257.1,362174.9516,1.0409,2.1152
63680.0,-108029.7809,22658.7148,-85371.0661,298.11,-170.2,361344.6016,1.0433,2.0119
63690.0,-107841.8276,22657.0352,-85184.7924,298.09,276.7,361670.9487,1.0423,2.2279
63700.0,-107961.9285,22697.0781,-85264.8504,298.61,-36.9,361681.388,1.0423,2.1706
63710.0,-107766.6241,22686.8105,-85079.8136,298.48,73.4,361871.7255,1.0417,2.2151
63720.0,-107706.0564,22850.6992,-84855.3571,300.64,36.6,362159.4473,1.0409,2.1937
63730.0,-107899.963,22967.3633,-84932.5997,302.17,-15.4,361462.0883,1.0429,2.2276
63740.0,-108186.7412,22848.625,-85338.1162,300.61,77.2,361645.0931,1.0424,2.1831
63750.0,-107964.8671,22806.957,-85157.9101,300.06,437.0,361764.6505,1.042,2.1574
63760.0,-107851.4881,22697.127,-85154.3611,298.61,-168.2,361826.2941,1.0419,2.0633
63770.0,-108350.6348,22904.9961,-85445.6387,301.35,-19.0,361577.9051,1.0426,2.3276
63780.0,-108016.2602,22692.1895,-85324.0708,298.55,-60.8,360853.0513,1.0447,2.1559
63790.0,-108128.4942,22733.2246,-85395.2696,299.09,67.0,361466.461,1.0429,2.087
63800.0,-107732.0397,22716.7637,-85015.2761,298.87,-6.4,361537.7247,1.0427,1.9547
63810.0,-107891.3974,22892.543,-84998.8544,301.19,-72.8,362340.4476,1.0404,1.9416
63820.0,-108046.9102,22873.4023,-85173.5079,300.93,102.7,361874.7385,1.0417,1.7598
63830.0,-108087.7969,22851.4258,-85236.3711,300.64,160.0,361380.1964,1.0431,1.7028
63840.0,-107987.2346,22702.6152,-85284.6194,298.69,143.0,361496.7628,1.0428,1.7665
63850.0,-107920.8646,22595.6172,-85325.2474,297.28,-4.3,360535.6353,1.0456,1.7519
63860.0,-107735.516,22952.1914,-84783.3246,301.97,-101.1,361882.6066,1.0417,1.7603
63870.0,-107957.5334,22969.0957,-84988.4377,302.19,-210.7,362020.4856,1.0413,1.8075
63880.0,-107699.11,22872.5664,-84826.5436,300.92,50.4,361981.5658,1.0414,1.963
63890.0,-108017.7548,22811.8457,-85205.9091,300.12,212.3,362003.8026,1.0414,1.7102
63900.0,-107783.9225,22965.0293,-84818.8932,302.14,-63.6,361737.3438,1.0421,1.7448
63910.0,-108216.8184,23021.7852,-85195.0332,302.89,42.8,361401.03,1.0431,1.7561
63920.0,-107665.5381,22774.9297,-84890.6084,299.64,-37.2,361698.0481,1.0422,1.7345
63930.0,-107977.9611,22566.3027,-85411.6584,296.89,-14.6,361785.779,1.042,2.0069
63940.0,-108265.7698,22758.1055,-85507.6643,299.42,160.3,361517.505,1.0428,1.9747
63950.0,-108201.0132,22821.0879,-85379.9253,300.25,-83.5,361371.4525,1.0432,1.8523
63960.0,-108097.6742,22846.9121,-85250.7621,300.59,-50.8,361546.7309,1.0427,1.9888
63970.0,-107744.7853,22842.584,-84902.2013,300.53,4.5,362077.9138,1.0411,1.8573
63980.0,-107906.8769,22718.9648,-85187.9121,298.9,-179.2,361391.7032,1.0431,1.7454
63990.0,-107775.1496,22650.7891,-85124.3605,298.0,70.0,362114.5062,1.041,1.8833
64000.0,-107743.7936,22899.8301,-84843.9635,301.28,20.4,362113.603,1.041,1.778
64010.0,-107998.3357,22744.7852,-85253.5505,299.24,-51.4,361825.3539,1.0419,1.7809
64020.0,-107980.6785,22747.5547,-85233.1238,299.28,-149.1,361726.6609,1.0422,1.6464
64030.0,-108142.9335,22861.6934,-85281.2402,300.78,-62.9,361436.8502,1.043,1.7309
64040.0,-107963.6576,22666.8496,-85296.808,298.22,-41.1,362213.6935,1.0407,1.738
64050.0,-108015.873,22861.5,-85154.373,300.78,-405.0,361978.2995,1.0414,1.8068
64060.0,-107895.8425,22818.4121,-85077.4304,300.21,-149.5,361515.702,1.0428,1.7632
64070.0,-107786.5751,22779.9941,-85006.581,299.7,38.0,361881.9267,1.0417,1.6855
64080.0,-107891.7498,22888.0332,-85003.7166,301.13,79.3,361562.8296,1.0426,1.758
64090.0,-107953.4686,22841.0625,-85112.4061,300.51,243.5,362414.9704,1.0402,2.0256
64100.0,-107901.0344,22650.5059,-85250.5286,298.0,120.2,362263.3042,1.0406,2.0933
64110.0,-108095.8337,22938.0586,-85157.7751,301.78,-113.8,361360.3092,1.0432,2.1854
64120.0,-108071.6326,22902.0645,-85169.5682,301.31,-118.1,361530.5244,1.0427,2.1522
64130.0,-108011.1775,22850.4961,-85160.6814,300.63,79.9,362092.6675,1.0411,2.1332
64140.0,-107930.6472,22724.6699,-85205.9773,298.98,50.5,361218.8194,1.0436,2.0618
64150.0,-108157.1733,22760.2031,-85396.9702,299.44,89.1,361509.2804,1.0428,1.9195
64160.0,-107849.5044,22872.752,-84976.7524,300.93,-1.1,361500.6198,1.0428,2.0865
64170.0,-107902.7027,22805.3535,-85097.3491,300.04,48.0,361748.5109,1.0421,2.0251
64180.0,-107743.595,22749.5938,-84994.0012,299.3,207.2,361288.8716,1.0434,2.1647
64190.0,-108099.9171,22878.7559,-85221.1612,301.0,-13.7,360429.3746,1.0459,2.1672
64200.0,-108094.0534,22819.5957,-85274.4577,300.23,16.5,361722.0683,1.0422,2.0087
64210.0,-107891.3486,22839.6914,-85051.6572,300.49,-7.1,361450.3126,1.0429,2.0514
64220.0,-107888.8171,22638.8887,-85249.9284,297.85,130.5,362397.9779,1.0402,2.1807
64230.0,-108146.5873,22836.5508,-85310.0366,300.45,198.8,361458.1817,1.0429,2.2324
64240.0,-107880.2802,22574.5469,-85305.7333,297.0,364.8,362129.9456,1.041,2.1337
64250.0,-108131.312,22729.2227,-85402.0894,299.04,135.0,361884.9148,1.0417,2.2481
64260.0,-107984.13,22637.9414,-85346.1886,297.84,-82.3,362068.0739,1.0412,2.2147
64270.0,-108035.0801,22804.6426,-85230.4375,300.03,135.0,361515.4089,1.0428,2.2503
64280.0,-108252.3153,22779.6465,-85472.6688,299.7,-118.6,362169.7157,1.0409,2.376
64290.0,-107870.4726,22747.2344,-85123.2383,299.27,-294.3,361612.9877,1.0425,2.3612
64300.0,-108131.2899,22828.3008,-85302.9891,300.34,88.6,361875.2027,1.0417,2.2441
64310.0,-108322.308,22517.0195,-85805.2885,296.25,-21.8,361625.7622,1.0424,2.3775
64320.0,-107967.0106,22908.3379,-85058.6727,301.39,-87.5,361789.7098,1.042,2.296
64330.0,-108027.025,22806.0215,-85221.0035,300.05,-330.6,361915.2995,1.0416,2.2315
64340.0,-108005.3172,22730.9648,-85274.3524,299.06,171.4,361349.8349,1.0432,2.2249
64350.0,-108004.7455,22644.5273,-85360.2181,297.92,-62.9,362133.6474,1.041,2.1247
64360.0,-108020.4981,22965.873,-85054.6251,302.15,-256.0,361294.207,1.0434,2.2749
64370.0,-108053.5014,22796.1836,-85257.3178,299.92,-213.6,361864.7818,1.0418,2.2506
64380.0,-108188.7156,22681.3652,-85507.3504,298.41,42.1,361855.0673,1.0418,2.1376
64390.0,-107920.9483,22764.7832,-85156.1651,299.5,-31.9,361758.3464,1.0421,2.3601
64400.0,-107985.3191,22914.3125,-85071.0066,301.47,94.5,362185.8204,1.0408,2.1908
64410.0,-108050.8522,22585.875,-85464.9772,297.15,139.3,362446.2194,1.0401,2.2071
64420.0,-107712.6784,22656.2344,-85056.444,298.08,1.0,361890.8701,1.0417,2.2104
64430.0,-108233.6016,22734.1797,-85499.4219,299.1,171.9,361927.6995,1.0416,2.1769
64440.0,-108020.8497,22901.0137,-85119.836,301.3,14.2,362007.2858,1.0413,2.2046
64450.0,-108136.3717,22908.4727,-85227.8991,301.4,170.8,361845.7042,1.0418,2.2953
64460.0,-107910.7925,22734.1875,-85176.605,299.1,-61.3,361394.9064,1.0431,2.3565
64470.0,-107625.8171,22862.2949,-84763.5222,300.79,104.1,362401.7256,1.0402,2.4337
64480.0,-107932.4595,22795.752,-85136.7075,299.91,-49.0,362364.0168,1.0403,2.3497
64490.0,-107878.4827,22829.2422,-85049.2406,300.35,5.8,361727.243,1.0421,2.4027
64500.0,-108013.2558,22990.9492,-85022.3066,302.48,-86.4,362297.4362,1.0405,2.4156
64510.0,-107953.6724,22840.1348,-85113.5376,300.5,251.4,361533.7134,1.0427,2.4249
64520.0,-107752.1935,22813.6777,-84938.5157,300.15,75.7,362093.124,1.0411,2.3042
64530.0,-107798.946,22728.9219,-85070.0242,299.03,-147.6,362233.4897,1.0407,2.2079
64540.0,-108191.7033,23030.8926,-85160.8107,303.01,294.5,361528.7799,1.0427,2.3863
64550.0,-108185.3464,22868.4766,-85316.8699,300.87,-39.9,361964.3683,1.0415,2.3615
64560.0,-107651.1706,22817.1934,-84833.9773,300.19,-131.8,362439.5456,1.0401,2.3788
64570.0,-108016.3337,22966.6133,-85049.7204,302.16,-213.1,362006.0624,1.0413,2.2891
64580.0,-108149.1482,22822.1582,-85326.9899,300.26,-84.8,362122.925,1.041,2.3583
64590.0,-108065.57,22595.2285,-85470.3415,297.27,57.7,362128.4311,1.041,2.4248
64600.0,-108156.8641,22772.1309,-85384.7333,299.6,179.0,361042.5191,1.0441,2.4526
64610.0,-107869.8233,22716.3086,-85153.5147,298.87,98.9,361570.286,1.0426,2.6532
64620.0,-108194.5488,23035.3652,-85159.1836,303.06,-335.8,362293.4071,1.0405,2.6695
64630.0,-107613.6649,22713.0996,-84900.5653,298.82,107.5,362154.0215,1.0409,2.4828
64640.0,-107774.8434,22703.6914,-85071.152,298.7,-64.2,362393.5201,1.0402,2.5767
64650.0,-107871.1273,22691.1562,-85179.971,298.54,-11.2,361564.2702,1.0426,2.7058
64660.0,-108041.1425,22694.1309,-85347.0116,298.58,-51.3,362524.5298,1.0399,2.6015
64670.0,-108028.6841,22965.541,-85063.143,302.15,22.1,362586.6401,1.0397,2.5054
64680.0,-108089.3443,22806.6172,-85282.7271,300.06,-32.4,361816.888,1.0419,2.6409
64690.0,-107596.3158,22790.4922,-84805.8236,299.84,204.6,362319.0639,1.0404,2.6239
64700.0,-107897.6495,22899.916,-84997.7335,301.28,112.3,362011.8425,1.0413,2.4276
64710.0,-107929.5166,22872.6289,-85056.8876,300.92,122.2,361356.6196,1.0432,2.3852
64720.0,-107699.3525,22903.1992,-84796.1533,301.33,605.0,361304.8793,1.0434,2.4465
64730.0,-107982.5216,22630.4316,-85352.0899,297.74,41.5,361210.1095,1.0436,2.6513
64740.0,-108192.8617,22850.4785,-85342.3832,300.63,-45.1,361178.8279,1.0437,2.4789
64750.0,-107858.8294,22887.4434,-84971.3861,301.12,96.0,361836.2662,1.0418,2.3573
64760.0,-107778.5818,22876.8633,-84901.7185,300.98,-138.2,362335.5278,1.0404,2.2299
64770.0,-107885.8806,22943.0391,-84942.8415,301.85,-100.2,362009.7492,1.0413,2.0495
64780.0,-107944.8006,22914.8203,-85029.9803,301.48,-21.9,361583.4738,1.0426,1.9897
64790.0,-108027.2079,22777.8789,-85249.329,299.68,408.1,361476.4757,1.0429,2.0436
64800.0,-107929.6453,22829.5508,-85100.0946,300.36,73.3,361948.1187,1.0415,2.1378
64810.0,-108310.7177,22797.4316,-85513.2861,299.93,-221.6,361893.0438,1.0417,1.968
64820.0,-107967.5119,22919.8633,-85047.6487,301.55,-217.6,362266.9788,1.0406,1.9024
64830.0,-107885.6073,22640.0254,-85245.5819,297.86,17.4,361190.6385,1.0437,1.8637
64840.0,-107980.5377,22632.1113,-85348.4263,297.76,321.4,361234.1839,1.0436,1.8136
64850.0,-108118.7688,22982.041,-85136.7278,302.36,-225.9,361454.2839,1.0429,2.0741
64860.0,-107946.946,22802.3066,-85144.6394,300.0,221.9,361284.141,1.0434,2.1244
64870.0,-107951.0401,22753.5449,-85197.4951,299.36,-23.2,362345.4035,1.0404,2.1224
64880.0,-107776.0205,22700.3223,-85075.6982,298.66,189.5,361246.9098,1.0435,2.1353
64890.0,-108158.9636,22817.623,-85341.3406,300.2,-125.5,361401.3183,1.0431,2.0561
64900.0,-107848.2159,22579.9629,-85268.253,297.07,251.8,360857.1258,1.0447,2.0549
64910.0,-107968.1303,22753.168,-85214.9623,299.35,278.9,361654.2096,1.0424,2.1066
64920.0,-107649.7819,22805.3359,-84844.4459,300.04,-41.5,362475.5001,1.04,2.3687
64930.0,-108008.5017,22518.0586,-85490.4432,296.26,7.7,362000.7371,1.0414,2.4375
64940.0,-107846.9336,22946.373,-84900.5605,301.89,-34.5,361840.346,1.0418,2.3954
64950.0,-107841.8925,22686.4883,-85155.4042,298.47,-99.2,361786.8092,1.042,2.2015
64960.0,-107926.4959,22847.6211,-85078.8748,300.59,93.2,362044.2587,1.0412,2.107
64970.0,-108178.5043,22721.5215,-85456.9828,298.94,80.4,362036.242,1.0413,2.3152
64980.0,-107794.247,22841.2559,-84952.9911,300.51,73.8,362047.1658,1.0412,2.1641
64990.0,-107949.1617,22765.4297,-85183.732,299.51,-61.4,361174.539,1.0437,2.2105
65000.0,-108000.0125,22944.6914,-85055.3211,301.87,-94.5,361967.3102,1.0415,2.2432
65010.0,-108270.8176,22741.1914,-85529.6262,299.19,-262.6,361023.5984,1.0442,2.2428
65020.0,-107959.9295,22523.5898,-85436.3397,296.33,-215.4,362057.1018,1.0412,2.2495
65030.0,-108066.5455,22928.7695,-85137.776,301.66,-173.5,362155.4891,1.0409,2.1079
65040.0,-107913.1535,22714.2441,-85198.9093,298.84,-253.7,362282.709,1.0406,2.0643
65050.0,-108065.7204,22845.4023,-85220.3181,300.57,-4.3,362021.9889,1.0413,1.926
65060.0,-107785.4709,22609.3027,-85176.1681,297.46,10.6,361791.7357,1.042,2.0916
65070.0,-108144.3473,22689.6738,-85454.6735,298.52,174.8,361660.6904,1.0423,2.0269
65080.0,-107730.5983,22794.8145,-84935.7839,299.9,-179.3,362265.0562,1.0406,1.9601
65090.0,-107926.0513,22786.6699,-85139.3814,299.79,-86.2,361442.2781,1.043,1.9448
65100.0,-108159.7829,22888.4902,-85271.2927,301.13,304.0,361312.4198,1.0433,1.9678
65110.0,-108071.643,22889.8047,-85181.8383,301.15,-516.8,361147.0235,1.0438,1.8339
65120.0,-108052.0058,22681.2734,-85370.7323,298.41,134.6,361826.1628,1.0419,1.8778
65130.0,-108336.2352,22758.0938,-85578.1415,299.42,51.9,361641.6566,1.0424,1.8733
65140.0,-108030.7155,22628.8145,-85401.901,297.72,-278.5,362115.6162,1.041,1.7639
65150.0,-108073.7908,22978.1816,-85095.6091,302.31,199.7,362213.3195,1.0408,1.8142
65160.0,-107994.0445,22755.6992,-85238.3453,299.39,-225.7,362126.7318,1.041,1.8531
65170.0,-107972.3322,22645.6738,-85326.6584,297.94,-105.6,362421.6283,1.0402,1.7948
65180.0,-107827.2752,22777.6309,-85049.6443,299.67,-63.7,361847.5773,1.0418,1.7664
65190.0,-107927.7534,22595.1934,-85332.5601,297.27,-51.5,361286.384,1.0434,2.092
65200.0,-107861.6978,22856.4512,-85005.2467,300.71,-70.4,362470.7482,1.04,2.0562
65210.0,-108194.8786,23026.5938,-85168.2849,302.95,41.2,362208.9289,1.0408,2.1484
65220.0,-107946.6669,22764.1875,-85182.4794,299.5,-14.8,362112.4605,1.041,2.1963
65230.0,-108055.0825,22947.3633,-85107.7192,301.91,-8.7,361688.7369,1.0423,2.3837
65240.0,-107921.8339,22832.7383,-85089.0957,300.4,-91.7,362556.4144,1.0398,2.3392
65250.0,-108269.2411,22896.957,-85372.284,301.24,-80.1,361613.1787,1.0425,2.2019
65260.0,-107886.7551,22963.4141,-84923.341,302.12,18.5,361239.099,1.0436,2.18
65270.0,-107932.966,22877.3203,-85055.6456,300.99,313.8,361837.3913,1.0418,2.2846
65280.0,-108018.6409,22701.1348,-85317.5062,298.67,-185.8,361591.3623,1.0425,2.2172
65290.0,-108043.145,22889.3359,-85153.809,301.14,-114.3,361417.8628,1.043,2.0844
65300.0,-107733.5376,22898.9141,-84834.6236,301.27,-24.2,361380.566,1.0431,2.1046
65310.0,-107942.0266,22779.2422,-85162.7844,299.69,115.9,362307.2595,1.0405,1.9959
65320.0,-108133.9785,23091.3379,-85042.6406,303.8,30.9,361763.2776,1.042,2.0278
65330.0,-107955.2075,22670.4609,-85284.7466,298.26,-29.6,361373.5091,1.0432,2.0645
65340.0,-107784.3091,22899.8965,-84884.4126,301.28,-53.4,362437.7839,1.0401,2.0135
65350.0,-107832.745,22732.1211,-85100.6239,299.08,-6.6,361740.4457,1.0421,2.1768
65360.0,-107741.9349,22864.918,-84877.0169,300.82,-178.7,361817.6899,1.0419,2.2432
65370.0,-107874.2405,22594.002,-85280.2386,297.26,51.7,361392.9386,1.0431,2.1362
65380.0,-108053.794,23008.7227,-85045.0714,302.71,23.9,361795.3997,1.042,2.0786
65390.0,-107804.3273,23003.8867,-84800.4406,302.65,168.0,361691.023,1.0423,1.993
65400.0,-107907.2418,22860.4531,-85046.7886,300.76,-16.4,361364.7635,1.0432,2.1099
65410.0,-107825.0469,22796.4199,-85028.627,299.92,323.9,361370.2157,1.0432,2.0657
65420.0,-107983.7987,22877.6504,-85106.1483,300.99,85.5,361527.5041,1.0427,2.2687
